objID,run,rerun,camcol,field,obj,type,ra,dec,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z
582093500493071941,756,20,3,756,1605,6,229.051546,-0.129167,21.565,20.627,20.251,20.082,20.053,0.106,0.022,0.023,0.029,0.102
582093500493071942,756,20,3,756,1606,6,229.050337,-0.130596,24.655,22.687,22.309,21.7,21.812,0.757,0.107,0.122,0.113,0.414
582093500493071943,756,20,3,756,1607,6,229.051458,-0.130689,23.928,22.892,22.318,22.103,22.232,0.629,0.128,0.123,0.16,0.531
582093500493071950,756,20,3,756,1614,6,229.054952,-0.108159,23.813,22.685,21.231,19.415,18.442,0.601,0.11,0.05,0.018,0.028
582093500493071951,756,20,3,756,1615,6,229.056381,-0.108215,21.801,20.665,20.295,20.123,20.06,0.132,0.024,0.024,0.031,0.107
582093500493071952,756,20,3,756,1616,6,229.053433,-0.107429,21.812,20.751,20.371,20.225,20.254,0.146,0.027,0.028,0.037,0.141
582093500493071953,756,20,3,756,1617,6,229.051167,-0.106412,22.122,21.195,20.749,20.651,20.372,0.178,0.036,0.036,0.051,0.148
582093500493071954,756,20,3,756,1618,6,229.057646,-0.107402,22.348,21.369,20.893,20.817,20.601,0.211,0.04,0.04,0.057,0.174
582093500493071955,756,20,3,756,1619,6,229.051778,-0.107764,22.385,21.453,21.089,20.964,20.862,0.204,0.04,0.044,0.06,0.2
582093500493071956,756,20,3,756,1620,6,229.053402,-0.108778,23.513,22.134,21.604,21.295,21.683,0.531,0.073,0.072,0.085,0.412
582093500493071963,756,20,3,756,1627,6,229.054612,-0.11143,21.386,20.304,19.758,19.534,19.594,0.099,0.019,0.017,0.021,0.076
582093500493071964,756,20,3,756,1628,6,229.053557,-0.112332,21.667,20.776,20.433,20.27,20.309,0.119,0.025,0.027,0.035,0.132
582093500493071965,756,20,3,756,1629,6,229.052667,-0.11183,22.299,21.551,21.31,20.897,20.511,0.19,0.043,0.052,0.056,0.146
582093500493071966,756,20,3,756,1630,3,229.055257,-0.110759,25.161,22.995,22.528,22.737,21.912,0.667,0.142,0.15,0.277,0.452
582093500493071967,756,20,3,756,1631,6,229.055656,-0.111284,24.466,23.222,22.435,22.29,23.194,0.742,0.166,0.135,0.186,0.557
582093500493071975,756,20,3,756,1639,6,229.053965,-0.092273,21.78,20.655,20.261,20.094,20.076,0.134,0.024,0.027,0.032,0.112
582093500493071994,756,20,3,756,1658,3,229.056016,-0.097597,24.112,23.279,21.411,21.096,20.768,1.361,0.369,0.114,0.138,0.4
582093500493072153,756,20,3,756,1817,6,228.976395,-0.090145,25.547,21.939,20.359,19.239,18.721,0.547,0.06,0.025,0.017,0.035
582093500493072182,756,20,3,756,1846,6,229.045505,-0.121164,24.508,21.779,20.315,19.538,19.08,0.806,0.055,0.025,0.02,0.049
582093500493072183,756,20,3,756,1847,3,229.043696,-0.120742,23.027,21.464,20.983,21.06,21.6,0.47,0.054,0.054,0.091,0.522
582093500493072184,756,20,3,756,1848,6,229.045556,-0.119645,23.586,22.273,21.889,21.57,22.237,0.554,0.082,0.092,0.108,0.576
582093500493072185,756,20,3,756,1849,6,229.04362,-0.12205,24.064,22.489,22.088,21.748,21.527,0.665,0.091,0.1,0.116,0.338
582093500493072186,756,20,3,756,1850,6,229.043556,-0.11879,24.752,23.185,22.571,22.593,22.486,0.759,0.165,0.155,0.247,0.585
582093500493072193,756,20,3,756,1857,6,229.052431,-0.114962,24.042,22.06,20.458,19.804,19.446,0.712,0.069,0.029,0.025,0.065
582093500493072317,756,20,3,756,1981,3,228.973167,-0.126962,22.36,21.54,21.164,21.1,21.326,0.202,0.043,0.047,0.068,0.297
582093500493072322,756,20,3,756,1986,3,228.973885,-0.090611,22.183,21.111,20.743,20.458,20.388,0.19,0.034,0.036,0.043,0.151
582093500493072323,756,20,3,756,1987,6,228.973995,-0.105138,22.487,21.407,21.06,20.967,20.979,0.234,0.041,0.044,0.063,0.232
582093500493072325,756,20,3,756,1989,6,228.976047,-0.127532,22.603,21.858,21.374,21.203,21.032,0.25,0.056,0.055,0.075,0.236
582093500493072326,756,20,3,756,1990,6,228.977376,-0.127083,23.152,21.804,21.501,21.434,21.682,0.396,0.055,0.063,0.093,0.399
582093500493072327,756,20,3,756,1991,6,228.97536,-0.128361,23.778,22.127,21.533,21.573,21.574,0.598,0.07,0.065,0.105,0.369
582093500493072329,756,20,3,756,1993,6,228.97746,-0.112182,22.522,21.567,21.086,21.049,21.218,0.239,0.045,0.045,0.067,0.284
582093500493072330,756,20,3,756,1994,6,228.978109,-0.110807,23.763,23.051,22.79,22.173,21.945,0.602,0.153,0.19,0.179,0.475
582093500493072343,756,20,3,756,2007,3,228.983464,-0.08101,22.178,21.298,20.882,20.648,20.791,0.202,0.041,0.043,0.055,0.231
582093500493072344,756,20,3,756,2008,3,228.983218,-0.082469,22.883,21.391,21.109,21.102,20.853,0.351,0.043,0.05,0.078,0.233
582093500493072345,756,20,3,756,2009,6,228.983122,-0.079859,23.834,22.197,21.632,21.339,21.193,0.684,0.082,0.077,0.095,0.306
582093500493072346,756,20,3,756,2010,6,228.982045,-0.078863,23.524,22.475,21.908,21.734,21.595,0.622,0.115,0.109,0.15,0.473
582093500493072347,756,20,3,756,2011,3,228.980869,-0.078844,23.662,22.573,21.789,21.898,22.365,0.717,0.129,0.102,0.181,0.76
582093500493072348,756,20,3,756,2012,6,228.981652,-0.079411,24.104,22.413,22.203,21.869,21.84,0.815,0.102,0.132,0.158,0.52
582093500493072349,756,20,3,756,2013,6,228.980102,-0.079436,24.067,23.289,22.775,22.421,22.012,0.671,0.175,0.178,0.208,0.46
582093500493072354,756,20,3,756,2018,6,228.98589,-0.140328,22.563,21.484,21.269,21.042,21.161,0.236,0.041,0.05,0.064,0.257
582093500493072355,756,20,3,756,2019,6,228.984821,-0.14005,23.044,21.81,21.383,21.327,21.148,0.344,0.053,0.055,0.081,0.251
582093500493072356,756,20,3,756,2020,6,228.984655,-0.142027,23.344,22.319,21.865,21.706,21.546,0.448,0.082,0.085,0.116,0.359
582093500493072357,756,20,3,756,2021,6,228.984529,-0.139238,23.292,23.121,22.769,22.344,21.605,0.421,0.154,0.18,0.196,0.362
582093500493072367,756,20,3,756,2031,6,228.990166,-0.135434,22.605,21.385,21.156,20.857,20.916,0.246,0.038,0.046,0.055,0.211
582093500493072368,756,20,3,756,2032,6,228.984279,-0.134174,22.512,21.44,20.966,20.94,20.743,0.245,0.043,0.043,0.064,0.202
582093500493072369,756,20,3,756,2033,6,228.989968,-0.13709,22.209,21.53,21.22,21.091,21.732,0.18,0.043,0.049,0.068,0.407
582093500493072370,756,20,3,756,2034,6,228.987469,-0.13551,22.797,21.977,21.652,21.692,21.8,0.283,0.06,0.069,0.111,0.407
582093500493072371,756,20,3,756,2035,3,228.988275,-0.135452,23.703,21.694,21.359,21.16,21.361,0.792,0.067,0.076,0.102,0.448
582093500493072372,756,20,3,756,2036,6,228.988014,-0.136099,22.928,22.211,22.01,21.852,22.566,0.313,0.073,0.094,0.127,0.578
582093500493072373,756,20,3,756,2037,6,228.986317,-0.134554,22.875,22.514,21.88,22.021,21.479,0.359,0.111,0.1,0.18,0.403
582093500493072374,756,20,3,756,2038,6,228.987389,-0.137298,23.829,23.98,22.856,22.245,22.071,0.606,0.306,0.197,0.184,0.5
582093500493072375,756,20,3,756,2039,6,228.985497,-0.134107,24.717,23.148,22.947,22.261,21.457,0.782,0.165,0.22,0.193,0.342
582093500493072379,756,20,3,756,2043,3,228.991871,-0.14285,25.189,23.168,21.82,20.899,20.179,0.786,0.191,0.095,0.068,0.137
582093500493072380,756,20,3,756,2044,6,228.992261,-0.141303,22.514,22.673,22.532,22.379,22.058,0.249,0.116,0.162,0.224,0.542
582093500493072407,756,20,3,756,2071,6,229.001434,-0.069327,22.437,22.015,21.704,21.643,21.391,0.234,0.068,0.079,0.118,0.338
582093500493072408,756,20,3,756,2072,6,229.00052,-0.069658,24.214,23.002,22.445,22.23,22.524,0.789,0.154,0.149,0.196,0.643
582093500493072462,756,20,3,756,2126,6,229.017161,-0.074131,22.505,21.537,21.118,20.991,21.137,0.236,0.045,0.046,0.064,0.263
582093500493072463,756,20,3,756,2127,6,229.017474,-0.075577,23.806,23.083,22.605,22.348,22.778,0.629,0.16,0.166,0.211,0.642
582093500493072465,756,20,3,756,2129,6,229.018056,-0.148706,22.609,21.812,21.416,21.576,21.358,0.244,0.052,0.057,0.1,0.299
582093500493072466,756,20,3,756,2130,6,229.017356,-0.148576,22.811,21.561,21.2,21.075,21.162,0.328,0.049,0.054,0.075,0.301
582093500493072472,756,20,3,756,2136,6,229.018478,-0.143433,22.206,21.719,21.205,21.137,20.871,0.193,0.054,0.053,0.077,0.229
582093500493072473,756,20,3,756,2137,3,229.016987,-0.144068,23.947,22.19,21.83,21.231,20.606,0.992,0.11,0.126,0.119,0.263
582093500493072474,756,20,3,756,2138,6,229.019427,-0.141832,22.358,21.411,21.056,20.824,20.846,0.199,0.039,0.043,0.053,0.201
582093500493072484,756,20,3,756,2148,6,229.031847,-0.075257,22.446,21.564,21.226,21.121,21.2,0.221,0.045,0.05,0.07,0.272
582093500493072485,756,20,3,756,2149,6,229.031137,-0.076923,23.165,22.008,21.612,21.532,21.614,0.411,0.066,0.072,0.105,0.392
582093500493072486,756,20,3,756,2150,6,229.032823,-0.076076,25.127,22.956,22.747,21.997,22.314,0.716,0.142,0.186,0.153,0.571
582093500493072489,756,20,3,756,2153,6,229.03256,-0.069609,22.354,21.459,21.238,21.05,21.071,0.214,0.043,0.053,0.07,0.26
582093500493072490,756,20,3,756,2154,6,229.030428,-0.067254,24.097,23.209,22.559,22.49,22.178,0.678,0.167,0.151,0.222,0.509
582093500493072508,756,20,3,756,2172,6,229.037423,-0.142814,22.475,21.349,20.979,20.779,20.552,0.233,0.039,0.043,0.055,0.168
582093500493072509,756,20,3,756,2173,6,229.040429,-0.139933,22.647,21.593,21.15,21.135,20.907,0.261,0.046,0.047,0.071,0.218
582093500493072510,756,20,3,756,2174,6,229.039434,-0.14072,22.21,21.611,21.206,21.114,21.497,0.179,0.046,0.049,0.069,0.346
582093500493072512,756,20,3,756,2176,6,229.037966,-0.143421,23.482,22.2,21.479,21.431,20.765,0.48,0.073,0.061,0.089,0.187
582093500493072513,756,20,3,756,2177,3,229.038517,-0.140287,22.858,21.631,21.191,21.319,21.333,0.435,0.066,0.069,0.122,0.46
582093500493072514,756,20,3,756,2178,6,229.039203,-0.142556,22.929,21.956,21.505,21.414,21.672,0.355,0.066,0.069,0.1,0.449
582093500493072516,756,20,3,756,2180,6,229.038912,-0.139348,24.083,22.441,22.037,22.018,22.418,0.698,0.092,0.101,0.155,0.606
582093500493072517,756,20,3,756,2181,6,229.039794,-0.14378,23.566,22.617,22.258,21.97,22.218,0.538,0.107,0.123,0.151,0.561
582093500493072530,756,20,3,756,2194,6,229.045447,-0.088352,22.359,21.349,20.98,20.986,20.658,0.206,0.038,0.041,0.063,0.174
582093500493072539,756,20,3,756,2203,6,229.049451,-0.086139,22.108,21.257,20.797,20.61,20.508,0.206,0.043,0.043,0.057,0.197
582093500493072540,756,20,3,756,2204,3,229.048635,-0.086707,25.268,23.807,22.22,22.203,21.14,0.792,0.328,0.14,0.221,0.32
582093500493072546,756,20,3,756,2210,6,229.054717,-0.10253,22.394,21.749,21.304,21.21,21.555,0.231,0.056,0.058,0.083,0.397
582093500493072547,756,20,3,756,2211,6,229.055236,-0.10337,23.126,21.787,21.305,21.347,21.672,0.394,0.056,0.056,0.09,0.413
582093500493072548,756,20,3,756,2212,6,229.054082,-0.102451,24.585,24.9,22.964,21.78,20.787,0.748,0.458,0.213,0.12,0.185
582093500493072549,756,20,3,756,2213,6,229.055171,-0.105035,23.637,22.515,22.034,21.74,22.511,0.563,0.1,0.102,0.124,0.622
582093500493072550,756,20,3,756,2214,6,229.054592,-0.100815,23.997,22.479,22.109,21.935,21.409,0.649,0.091,0.103,0.138,0.315
582093500493072551,756,20,3,756,2215,6,229.053295,-0.102139,23.543,22.737,22.121,22.051,22.121,0.509,0.115,0.106,0.156,0.51
582093500493072864,756,20,3,756,2528,3,228.968933,-0.106513,23.48,22.546,21.858,21.756,22.818,0.674,0.135,0.118,0.174,0.914
582093500493072876,756,20,3,756,2540,6,228.970175,-0.10507,24.359,22.906,22.441,22.247,22.659,0.756,0.133,0.139,0.187,0.614
582093500493072878,756,20,3,756,2542,6,228.971289,-0.113072,23.102,21.961,21.737,21.688,21.181,0.378,0.062,0.078,0.117,0.273
582093500493072888,756,20,3,756,2552,6,228.972493,-0.118277,24.366,22.936,22.369,22.165,21.991,0.76,0.135,0.129,0.173,0.475
582093500493072889,756,20,3,756,2553,6,228.972766,-0.102128,23.136,22.908,22.622,22.873,22.669,0.371,0.129,0.156,0.3,0.587
582093500493072890,756,20,3,756,2554,3,228.972859,-0.097512,22.56,21.467,21.139,20.809,20.994,0.318,0.053,0.061,0.073,0.316
582093500493072893,756,20,3,756,2557,6,228.974177,-0.110189,24.968,23.222,23.53,22.839,21.915,0.833,0.194,0.387,0.348,0.529
582093500493072897,756,20,3,756,2561,6,228.974565,-0.095602,23.841,23.281,23.167,22.88,21.698,0.636,0.181,0.262,0.325,0.405
582093500493072901,756,20,3,756,2565,6,228.974033,-0.12986,25.502,23.013,22.372,22.285,22.052,0.548,0.139,0.126,0.185,0.479
582093500493072903,756,20,3,756,2567,6,228.974253,-0.108553,23.083,21.794,21.477,21.206,21.264,0.368,0.054,0.061,0.076,0.289
582093500493072906,756,20,3,756,2570,6,228.974635,-0.111217,23.983,22.159,21.762,21.675,21.46,0.705,0.075,0.082,0.12,0.353
582093500493072908,756,20,3,756,2572,6,228.974401,-0.088104,22.74,21.506,21.105,21.102,21.168,0.278,0.042,0.044,0.068,0.26
582093500493072909,756,20,3,756,2573,6,228.974951,-0.086788,23.146,22.225,21.848,21.761,21.406,0.378,0.073,0.081,0.118,0.306
582093500493072910,756,20,3,756,2574,6,228.975319,-0.089016,25.075,24.242,23.918,22.378,22.369,0.694,0.353,0.425,0.203,0.546
582093500493072918,756,20,3,756,2582,6,228.975993,-0.106052,24.281,22.752,22.209,21.964,22.512,0.761,0.119,0.116,0.149,0.608
582093500493072921,756,20,3,756,2585,3,228.976697,-0.108942,22.695,21.329,20.586,20.239,19.984,0.506,0.069,0.055,0.064,0.204
582093500493072928,756,20,3,756,2592,3,228.979099,-0.082246,23.272,21.225,20.583,20.428,20.433,0.69,0.052,0.046,0.063,0.242
582093500493072933,756,20,3,756,2597,3,228.978661,-0.092035,23.672,22.658,21.943,21.83,21.954,0.708,0.136,0.121,0.167,0.617
582093500493072948,756,20,3,756,2612,6,228.980742,-0.130333,23.861,23.847,21.76,20.476,19.783,0.604,0.273,0.076,0.04,0.081
582093500493072949,756,20,3,756,2613,6,228.980193,-0.131521,23.635,22.721,22.222,22.159,21.691,0.53,0.111,0.112,0.167,0.385
582093500493072959,756,20,3,756,2623,6,228.980413,-0.114043,23.673,21.926,21.592,21.374,21.056,0.613,0.065,0.074,0.096,0.271
582093500493072960,756,20,3,756,2624,6,228.980905,-0.114938,24.279,22.695,22.11,22.09,21.907,0.777,0.117,0.11,0.171,0.483
582093500493072966,756,20,3,756,2630,6,228.981766,-0.12582,22.68,21.741,21.319,21.121,21.181,0.292,0.056,0.059,0.078,0.301
582093500493072967,756,20,3,756,2631,6,228.981853,-0.099023,24.825,22.085,21.728,21.774,22.189,0.804,0.072,0.08,0.131,0.563
582093500493072969,756,20,3,756,2633,6,228.981924,-0.12859,23.219,22.057,21.604,21.692,21.486,0.427,0.067,0.07,0.118,0.351
582093500493072970,756,20,3,756,2634,6,228.981921,-0.127676,22.975,22.484,22.087,21.984,21.634,0.372,0.103,0.113,0.164,0.425
582093500493072972,756,20,3,756,2636,6,228.982089,-0.076081,25.103,22.528,21.371,20.76,20.414,0.763,0.104,0.06,0.056,0.152
582093500493072981,756,20,3,756,2645,6,228.984915,-0.126738,23.925,23.442,23.359,22.394,22.848,0.629,0.198,0.29,0.205,0.603
582093500493072983,756,20,3,756,2647,6,228.982802,-0.123989,25.663,23.447,22.007,20.982,20.412,0.588,0.235,0.111,0.072,0.164
582093500493072984,756,20,3,756,2648,6,228.983957,-0.122121,23.311,22.523,21.958,21.834,22.111,0.423,0.093,0.089,0.125,0.49
582093500493072985,756,20,3,756,2649,6,228.982851,-0.12238,24.277,24.332,22.842,22.911,22.474,0.739,0.378,0.193,0.321,0.585
582093500493072990,756,20,3,756,2654,6,228.984389,-0.1309,23.006,21.636,21.384,21.295,21.408,0.352,0.048,0.058,0.084,0.33
582093500493072997,756,20,3,756,2661,6,228.984751,-0.079073,22.792,21.796,21.443,21.161,21.433,0.303,0.055,0.061,0.075,0.334
582093500493072998,756,20,3,756,2662,6,228.983619,-0.078013,23.836,22.682,22.037,22.108,21.962,0.6,0.107,0.095,0.159,0.452
582093500493072999,756,20,3,756,2663,6,228.987037,-0.078654,23.852,22.429,22.044,21.865,21.371,0.653,0.094,0.104,0.141,0.333
582093500493073007,756,20,3,756,2671,6,228.986655,-0.128847,23.694,23.308,22.965,22.683,22.089,0.554,0.175,0.211,0.26,0.49
582093500493073029,756,20,3,756,2693,6,228.988337,-0.139616,23.144,22.904,22.589,22.339,22.469,0.392,0.134,0.161,0.206,0.608
582093500493073031,756,20,3,756,2695,6,228.988717,-0.076661,23.029,21.554,21.213,21.038,20.72,0.349,0.044,0.049,0.065,0.181
582093500493073039,756,20,3,756,2703,6,228.989908,-0.140961,24.321,22.703,22.249,22.047,22.487,0.805,0.121,0.127,0.169,0.651
582093500493073041,756,20,3,756,2705,6,228.99013,-0.070207,23.123,21.84,21.48,21.334,21.209,0.389,0.057,0.063,0.086,0.279
582093500493073042,756,20,3,756,2706,6,228.99005,-0.070881,23.667,22.741,22.04,21.846,21.442,0.546,0.113,0.096,0.128,0.314
582093500493073054,756,20,3,756,2718,6,228.990739,-0.084834,23.336,21.992,21.548,21.534,20.922,0.437,0.062,0.064,0.098,0.211
582093500493073056,756,20,3,756,2720,6,228.990965,-0.077673,23.672,23.014,22.644,22.299,21.736,0.579,0.15,0.171,0.201,0.42
582093500493073080,756,20,3,756,2744,3,228.99519,-0.07582,23.926,23.284,22.321,22.167,23.165,0.783,0.221,0.155,0.213,0.739
582093500493073083,756,20,3,756,2747,6,228.996201,-0.073966,24.595,23.222,22.751,22.836,21.938,0.761,0.168,0.177,0.293,0.446
582093500493073084,756,20,3,756,2748,6,228.996385,-0.14845,24.838,23.186,22.596,22.58,22.077,0.798,0.175,0.168,0.26,0.539
582093500493073088,756,20,3,756,2752,6,228.997799,-0.072931,23.138,22.321,22.032,21.865,21.605,0.371,0.079,0.094,0.129,0.353
582093500493073108,756,20,3,756,2772,3,229.000282,-0.07442,24.831,22.508,21.761,22.006,23.013,1.565,0.19,0.157,0.314,1.327
582093500493073118,756,20,3,756,2782,6,229.002678,-0.065005,22.784,22.081,21.621,21.393,21.492,0.311,0.072,0.074,0.095,0.366
582093500493073124,756,20,3,756,2788,6,229.004443,-0.069969,22.91,21.987,21.633,21.433,22.028,0.312,0.061,0.068,0.089,0.467
582093500493073132,756,20,3,756,2796,6,229.005499,-0.142645,23.5,22.539,22.194,22.396,21.965,0.486,0.095,0.11,0.205,0.461
582093500493073138,756,20,3,756,2802,6,229.006596,-0.139036,24.092,22.157,21.846,21.529,22.514,0.684,0.071,0.083,0.099,0.596
582093500493073145,756,20,3,756,2809,6,229.006353,-0.069418,22.972,21.866,21.528,21.354,20.734,0.347,0.059,0.066,0.089,0.192
582093500493073146,756,20,3,756,2810,6,229.006875,-0.068271,24.184,22.583,22.016,22.033,21.1,0.742,0.103,0.099,0.158,0.255
582093500493073149,756,20,3,756,2813,3,229.007369,-0.065168,22.183,21.66,21.187,21.007,20.847,0.25,0.068,0.069,0.093,0.305
582093500493073160,756,20,3,756,2824,3,229.008203,-0.070731,23.272,22.431,22.13,22.303,21.268,0.536,0.114,0.138,0.254,0.375
582093500493073172,756,20,3,756,2836,6,229.009901,-0.145188,23.369,22.781,22.132,22.017,21.627,0.486,0.127,0.115,0.164,0.413
582093500493073184,756,20,3,756,2848,3,229.010776,-0.075221,24.671,23.148,22.342,22.063,22.385,0.942,0.196,0.155,0.195,0.708
582093500493073185,756,20,3,756,2849,6,229.010139,-0.074824,24.343,23.267,22.871,22.952,21.683,0.736,0.173,0.194,0.32,0.375
582093500493073194,756,20,3,756,2858,6,229.01147,-0.14628,24.575,22.416,21.942,21.741,21.776,0.783,0.089,0.092,0.122,0.429
582093500493073204,756,20,3,756,2868,6,229.013792,-0.150359,22.836,22.06,21.624,21.599,21.978,0.307,0.067,0.071,0.108,0.489
582093500493073218,756,20,3,756,2882,3,229.015362,-0.142478,22.404,21.32,20.871,20.94,20.344,0.242,0.041,0.043,0.07,0.158
582093500493073219,756,20,3,756,2883,6,229.015873,-0.140968,23.001,21.953,21.462,21.576,21.615,0.335,0.059,0.059,0.1,0.364
582093500493073220,756,20,3,756,2884,6,229.01386,-0.141573,22.669,22.084,21.631,21.526,21.075,0.268,0.068,0.071,0.101,0.253
582093500493073222,756,20,3,756,2886,6,229.016433,-0.067773,23.118,22.306,21.737,21.69,21.587,0.413,0.089,0.084,0.127,0.408
582093500493073235,756,20,3,756,2899,6,229.01882,-0.145386,23.293,22.929,22.502,23.147,22.726,0.495,0.154,0.172,0.455,0.74
582093500493073245,756,20,3,756,2909,3,229.018163,-0.139544,23.573,22.706,21.806,21.722,22.334,0.596,0.128,0.093,0.136,0.664
582093500493073247,756,20,3,756,2911,6,229.020195,-0.148849,22.821,22.195,21.839,21.846,21.655,0.312,0.077,0.089,0.139,0.415
582093500493073252,756,20,3,756,2916,6,229.020437,-0.075564,23.895,22.355,21.778,21.698,21.098,0.657,0.087,0.082,0.12,0.258
582093500493073258,756,20,3,756,2922,6,229.021302,-0.146744,24.351,22.962,22.445,22.437,21.18,0.84,0.154,0.159,0.249,0.31
582093500493073259,756,20,3,756,2923,6,229.021485,-0.146549,24.366,23.387,23.035,22.494,22.086,0.726,0.184,0.221,0.22,0.488
582093500493073263,756,20,3,756,2927,6,229.022227,-0.142809,22.87,21.679,21.373,21.201,21.071,0.304,0.048,0.056,0.074,0.245
582093500493073264,756,20,3,756,2928,6,229.020432,-0.144063,23.058,21.71,21.331,21.069,20.826,0.365,0.05,0.055,0.068,0.204
582093500493073265,756,20,3,756,2929,6,229.020975,-0.143543,24.015,23.343,22.975,22.415,21.494,0.652,0.185,0.215,0.208,0.336
582093500493073293,756,20,3,756,2957,6,229.025926,-0.14968,22.889,22.969,22.163,22.231,22.164,0.328,0.146,0.116,0.193,0.563
582093500493073294,756,20,3,756,2958,6,229.025278,-0.148449,23.625,22.617,22.2,22.274,22.099,0.597,0.108,0.118,0.198,0.54
582093500493073303,756,20,3,756,2967,6,229.027092,-0.143348,22.894,22.441,22.263,22.251,21.846,0.304,0.087,0.116,0.179,0.425
582093500493073308,756,20,3,756,2972,6,229.027246,-0.148089,22.944,21.644,21.33,21.083,21.251,0.357,0.052,0.06,0.076,0.322
582093500493073339,756,20,3,756,3003,3,229.029748,-0.143815,22.542,21.532,21.181,21.05,21.218,0.318,0.058,0.065,0.094,0.4
582093500493073340,756,20,3,756,3004,6,229.031592,-0.143604,24.568,22.522,21.915,21.903,22.244,0.766,0.096,0.089,0.137,0.546
582093500493073341,756,20,3,756,3005,6,229.028601,-0.144408,24.062,22.675,21.961,22.03,21.303,0.7,0.111,0.095,0.158,0.304
582093500493073342,756,20,3,756,3006,6,229.030407,-0.144511,25.043,23.003,22.242,22.561,21.883,0.704,0.142,0.117,0.241,0.448
582093500493073349,756,20,3,756,3013,6,229.031977,-0.135961,22.651,21.503,21.152,21.12,20.673,0.254,0.042,0.046,0.068,0.172
582093500493073350,756,20,3,756,3014,6,229.032792,-0.135484,23.164,22.945,22.535,22.169,22.244,0.385,0.136,0.151,0.172,0.544
582093500493073362,756,20,3,756,3026,3,229.033385,-0.071882,22.741,22.197,21.351,20.933,20.813,0.382,0.102,0.077,0.084,0.288
582093500493073363,756,20,3,756,3027,6,229.033562,-0.073281,23.495,23.313,22.528,22.447,21.919,0.511,0.19,0.154,0.226,0.469
582093500493073369,756,20,3,756,3033,3,229.035151,-0.079467,24.184,21.695,21.102,20.791,20.024,1.178,0.076,0.072,0.087,0.171
582093500493073370,756,20,3,756,3034,6,229.03482,-0.078121,23.537,23.162,22.619,22.45,21.268,0.776,0.252,0.252,0.345,0.45
582093500493073380,756,20,3,756,3044,3,229.036395,-0.083878,22.565,21.637,21.175,21.129,21.615,0.322,0.062,0.063,0.096,0.523
582093500493073381,756,20,3,756,3045,6,229.036175,-0.076255,24.345,22.243,21.85,21.733,21.897,0.819,0.083,0.092,0.13,0.497
582093500493073385,756,20,3,756,3049,6,229.037059,-0.070972,23.691,23.699,23.907,22.079,21.426,0.601,0.268,0.467,0.172,0.344
582093500493073386,756,20,3,756,3050,6,229.037156,-0.070747,23.828,22.914,22.604,22.194,21.876,0.765,0.168,0.203,0.226,0.585
582093500493073395,756,20,3,756,3059,6,229.037826,-0.086823,24.88,23.159,22.769,22.411,21.954,0.728,0.157,0.178,0.205,0.444
582093500493073396,756,20,3,756,3060,6,229.037217,-0.087284,23.497,23.182,22.842,22.63,22.033,0.517,0.173,0.206,0.269,0.512
582093500493073399,756,20,3,756,3063,3,229.03797,-0.131083,22.408,21.58,21.181,21.082,20.819,0.254,0.054,0.059,0.085,0.251
582093500493073400,756,20,3,756,3064,6,229.037325,-0.131353,24.112,24.203,23.225,22.215,23.413,0.705,0.364,0.274,0.184,0.547
582093500493073401,756,20,3,756,3065,6,229.038425,-0.129456,23.562,23.352,22.868,22.974,22.083,0.505,0.186,0.196,0.328,0.492
582093500493073408,756,20,3,756,3072,6,229.039473,-0.087808,24.541,22.546,22.133,21.921,22.383,0.848,0.109,0.119,0.157,0.649
582093500493073409,756,20,3,756,3073,6,229.040151,-0.089185,23.831,23.034,22.51,22.183,22.528,0.645,0.157,0.158,0.187,0.641
582093500493073417,756,20,3,756,3081,6,229.040392,-0.073691,24.439,22.59,22.102,22.088,22.42,0.766,0.101,0.103,0.159,0.569
582093500493073419,756,20,3,756,3083,6,229.040366,-0.077389,23.808,22.993,22.563,22.283,22.15,0.639,0.15,0.165,0.204,0.552
582093500493073426,756,20,3,756,3090,6,229.040941,-0.136701,23.688,21.707,21.099,20.877,20.585,0.592,0.053,0.048,0.061,0.178
582093500493073427,756,20,3,756,3091,6,229.040841,-0.137586,23.69,22.925,22.412,23.766,22.448,0.608,0.145,0.148,0.609,0.651
582093500493073428,756,20,3,756,3092,6,229.041456,-0.12352,24.373,23.439,22.743,22.531,22.154,0.743,0.201,0.177,0.23,0.509
582093500493073430,756,20,3,756,3094,6,229.040875,-0.079087,22.68,21.431,21.074,20.902,20.926,0.268,0.041,0.044,0.059,0.216
582093500493073431,756,20,3,756,3095,6,229.041663,-0.079956,22.992,23.097,22.726,22.258,22.29,0.362,0.163,0.189,0.2,0.591
582093500493073433,756,20,3,756,3097,6,229.041949,-0.08747,23.354,22.098,21.622,21.422,21.619,0.47,0.072,0.073,0.096,0.398
582093500493073434,756,20,3,756,3098,3,229.042281,-0.085065,24.876,22.41,21.746,21.613,21.214,1.031,0.122,0.106,0.164,0.395
582093500493073435,756,20,3,756,3099,6,229.042746,-0.082991,23.165,22.116,21.598,21.483,21.475,0.401,0.071,0.07,0.099,0.347
582093500493073441,756,20,3,756,3105,6,229.043946,-0.103159,23.22,22.979,22.472,22.6,22.042,0.455,0.16,0.162,0.284,0.564
582093500493073448,756,20,3,756,3112,6,229.043889,-0.079278,23.702,22.801,22.464,21.846,21.756,0.631,0.137,0.16,0.148,0.468
